id,show_id,title,content
e143b6339f,s3517,哦！寶貝,一位脾氣乖戾的七旬老人在一家魔法攝影棚拍照後，得到重返二十歲的機會。
7a3e05f425,s3518,水晶呼喚：黑晶時代前傳,跟隨明星、操線藝術家和製作人走入幕後，看著他們如何在一部宏偉的奇幻影集中，讓吉姆·漢森的魔幻世界 Thra 重生。
140cb84146,s3519,你好，特權。我就是切爾西,在這部紀錄片中，切爾西·漢德勒探討白人特權如何影響美國文化，以及它如何惠益她個人的生活和事業。
13dc448b72,s3520,甲鐵城的卡巴內里：雲亞特之戰,生鐵要塞和生鐵要塞將戰鬥帶到雲亞特的戰場，加入聯盟，從活屍群中奪回該地區。
c56481553f,s3521,鎖定在你身上,當他健談的性格讓他陷入麻煩時，一位倒楣的肉丸賣家逃離了伊斯坦布爾，在一個美麗的島嶼上找到了新生活。
89c4f4f0e7,s3522,瑪麗安ne,被引誘回她的家鄉，一位著名的恐怖作家發現，一直困擾她夢境的邪惡靈魂現在正在現實世界中肆虐。
92a9c3926d,s3523,上海要塞,一名年輕男子愛上了一位英勇的將軍，並很快就跟隨她的腳步，作為人類捍衛地球，抵抗外星人尋求寶貴能源的行動。
e4a375e599,s3524,高個女孩,在經歷多年的低潮之後，身高六英尺一的少女喬迪決心克服自己的不安全感，並捲入一段高中愛情三角關係中。
9a374db22f,s3525,頂尖小子,兩名經驗豐富的販毒者回到倫敦殘酷的街頭，然而他們對金錢和權力的追求受到一名年輕而無情的快樂四散者的威脅。
2240207d9e,s3526,難以置信,一名年輕女子被指控謊稱遭受強姦後，兩名女性警探展開調查一連串詭異相似的襲擊事件。靈感來自真實事件。
56498825ab,s3527,無人之島,被抹除回憶並被拋到一起的一群陌生人，他們努力在殘酷的現實和困住他們的島嶼上生存。
bfccb3886b,s3528,心靈解密,你有沒有好奇過你的大腦內到底在發生什麼事？從夢境到焦慮症，透過這個資訊豐富的影集，了解你的大腦是如何運作的。
1c6ab04809,s3529,比爾·柏爾：紙老虎,比爾·伯爾在倫敦拍攝的一場激烈的單口喜劇特輯中，毫不掩飾地談到激怒文化、男性女性主義、文化挪用、機器人性等問題。
9ad1f23d7b,s3530,伊薇琳,因為兄弟的自殺而魂牽夢縈，一位導演和他的親人們走遍英國，在情感上經歷艱難，在視覺上卻是崇高的旅程，朝著療癒邁進。
d8518e7fac,s3531,第15條款,一名自視甚高卻正直的都市警察踏入印度腹地調查一宗謀殺案，揭露種姓歧視的殘酷現實。
8e669877bb,s3532,坎恰拉佩姆的關懷,從一個學生的暗戀到一個中年單身男子的辦公室浪漫，四個愛情故事跨越年齡、宗教和身份地位，在印度小鎮上展開。
6da5d10abc,s3533,羞愧是什麼,在果亞急需現金的情況下，四個童年好友有機會再次實現他們曾經放棄的夢想，成為電影製作人。
582b3ec923,s3534,請殺了我吧,被金錢問題困擾著，一對夫妻開始彼此變得小心翼翼，但後來中了彩票，決定在一起直到生死相隨。
12c9ad5881,s3535,間諜,在1960年代，以色列文員轉身為特務艾利·科恩深入敵對的敘利亞進行危險的長期間諜任務，協助摩薩德進行間諜活動。
7953954659,s3536,美國工廠：與歐巴馬的對話,巴拉克和米歇爾·奧巴馬與導演史蒂芬·博格納和朱莉婭·賴希特談論紀錄片和講故事的重要性。
3ff573b21f,s3537,季節風雨,被社會遺棄，被遺棄在荒野中等死的一名小男孩患有小兒麻痺，展開了一段尋找母親的旅程。故事改編自真實事件。
306ff97971,s3538,守夜人,一個年輕人為了償還高利貸急忙行動，闖入一間小屋偷取現金，沒想到裡面有一隻當守衛的狗，以及更多麻煩的事情。
ace0c6d04f,s3539,艾琳娜,這部紀錄片中，導演回憶起一位姊姊在巴西獨裁統治下離開家鄉，帶著成為演員的夢想前往紐約的故事。
f350cd1367,s3540,盧盧兒歌：約翰尼和朋友的音樂冒險,「熱愛音樂的寶寶約翰尼和他的家人、朋友以及可愛的小動物一起展開充滿歡樂舞蹈的冒險故事，這是一部色彩繽紛、動畫風格的學齡前兒童影集。」
e43710bcfd,s3541,動態藝術,身歷其境自然之美，攝影師Louie Schwartzberg凸顯海洋、森林、沙漠和花朵中潛藏的美麗。
6e3c7fc038,s3542,火影忍者,在受到內心的靈魔引導下，孤兒鳴人在這部動畫冒險系列中學會運用自己身為忍者的能力。
3e3e4775db,s3543,橄欖樹與海鷗,一段懷孕的時期讓女演員退出了最新的劇作，並且面臨著與自己迅速轉變的身影進行艱難對抗。
ff1800086a,s3544,皮爾斯·摩根的連續殺手,透過深入的監獄訪問，皮爾斯·摩根重新審視了三名被判有罪的連續殺手的犯罪行為，並了解了更多有關他們動機的信息。
ccf543aaec,s3545,方塊南瓜史普克利,一場颶風襲擊了他的農田，一顆因為外形被排擠的南瓜必須挺身而出，展現自己的智慧來拯救這一天，也證明自己的價值。
0de5f8dfdb,s3546,阿拉伯聯合大公國的納吉大叔,兩位年輕的也門商業夥伴決定和幾位當地朋友一起到阿拉伯聯合大公國度假，然而他們美好的旅程很快變得可怕。
e29f6c1d7c,s3547,洛寶貝,一個活潑又充滿活力的七歲女孩，利用她生動而夢幻的想像力，在日常冒險中與真實和虛構的摯友一起遊走。
20765074b0,s3548,重返校園,渴望在老欺凌者和青梅竹馬面前炫耀他們的成功，兩個好朋友在他們的中學同學聚會上度過了一個瘋狂的夜晚。
9c99125781,s3549,醜但美味,當一個相貌平平的男人和一個美麗的女人訂婚時，他們的家人反對這段姻緣，而負責主持婚禮的牧師也被綁架了。
e9496eb470,s3550,我的朋友亞歷克斯,當一位年輕的足球迷和他的偶像建立了意外的友誼，這個連結教導他們關於生活和他們對這項運動的愛的一些教訓。
4b6c60626b,s3551,風格大亨,無論是為巨星塑造風格還是提升 A 列名人的家居，JSN 工作室的夫妻檔 Jason Bolden 和 Adair Curtis 能將知名客戶與最時尚的造型相連結。
4739537ef4,s3552,黑晶石：抗逆之時,當權力渴望的霸主們從卓拉行星抽取生命力時，一群勇敢的格林靈聯合起來，展開拯救世界、抵抗黑暗的冒險。
41ef131a73,s3553,痞子大丈夫,一次臨死經驗激發了一位備受恐懼的毒梟，讓他決定離開犯罪和不忠的生活，這讓他身邊的所有人都難以置信。
ae9e56b5aa,s3554,真實與彩虹王國,在彩虹王國出現問題時，善良的守護者True和她最好的朋友Bartleby總會在那裡實現願望，拯救這一天。
6761087a94,s3555,放縱不羈,為了守護丈夫的秘密，一位忠心的政治人物夫人努力抵抗可能毀掉他們美好新生活的威脅。
52b3e508d5,s3556,墜入愛河,一位舊金山的高管贏得了一家新西蘭的小旅館，她放棄了城市生活，與一位英俊的承包商一起重新裝修和翻新這個質樸的物業。
eb0c50a16a,s3557,卡爾迪克,在19世紀的法國，教授李昂·里維爾參加一次降神會，受到感動，決定創立降靈主義，這讓他成為當局關注的焦點。
3d08695a0b,s3558,崔維斯·史考特：媽媽，我會飛了,在製作他獲得格莱美提名的專輯《Astroworld》期間，Travis Scott 在這部親密紀錄片中兼顧爭議、父親角色和事業高峰。
01d31eda94,s3559,百萬英鎊菜單,新一代餐飲業者有機會開設自己的快閃餐廳，以迎合付費大眾和一群 英國投資者的口味。
d0544c1827,s3560,戴夫·查普爾：言論自由,戴夫·查普爾（Dave Chappelle）在亞特蘭大拍攝的一場堅定的單口喜劇特輯中，探討了槍支文化、阿片類藥物危機和名人醜聞的洪水。
248425c0ea,s3561,神醉俠大传,在他生日派對過後的第二天，一名年輕男子因為宿醉而無法出庭作為一宗刑事案件的證人，他和他的朋友們展開了一場意想不到的靈魂探索。
7f83f2d5bc,s3562,十三個原因：超越原因,《十三個原因》的演員、編劇、製片人和心理健康專業人士討論了一些在劇中探討的困難議題和主題。
1c92bf75e4,s3563,英雄面具,在一連串神秘死亡事件之後，檢察官莎拉辛克萊和SSC特工詹姆斯布拉德發現了圍繞著奇異新生物面具的陰謀。
fb191cf5c0,s3564,婚禮大辦事,在這部瘋狂喜劇中，一個男人在他愛的女孩和他媽媽和奶奶選定要給他相親的女人之間左右為難。
673da1f231,s3565,婚宴堡垒,在一名年輕男子迷倒心愛女孩，成功求婚後，意外的交換使他在婚禮當天娶了錯誤的新娘。
39ee580967,s3566,五月天生活,五位逐漸消逝的超級英雄被召喚來拯救世界，他們的使命是對抗一個厭惡聲音的外星敵人。這場五月天的生命巡迴音樂會即將展開。
8ba4ad9b49,s3567,纍頭,在印度鄉村，一位偵探調查了七起令人困惑的自殺事件，揭示了村裡其他人的神話和心態。
f331be6ba5,s3568,美國工廠,在這部紪录片中，一家中國公司重新開啟了在俄亥俄州關閉的工廠，讓人們充滿希望。但文化衝突卻威脅著美國夢的破碎。
b595fc082f,s3569,遊戲結束（印度語版本）,當一連串的謀殺案接近家門時，一位患有創傷後壓力症的電玩設計師必須面對內心的惡魔，否則就有成為牠們的受害者的風險。
49784cb055,s3570,終局之戰,當一連串的謀殺案接近家門時，一位患有創傷後壓力症的電玩設計師必須面對她的內心恶魔，否則將成為他們的受害者。
78784cfd53,s3571,結束遊戲(泰盧固語版),一連串的謀殺案發生在她身邊，一名患有創傷後壓力症候群的視頻遊戲設計師必須面對她的內心魔鬼，否則就有成為他們犧牲品的風險。
4dbc6662c9,s3572,極速賽車,來自世界各地的精英街頭飆車手在最大、最猛的汽車障礙賽道上，駕駛著超級增壓定制車輛，挑戰他們的極限。
3fa2d8399b,s3573,對WiFi過敏的女孩,當一位迷戀網路的青少年罹患罕見疾病，被迫搬到偏僻的小鎮時，她必須在沒有科技的情況下應對人際關係。
c21c111432,s3574,我們的地球-幕後花絮,多年來，拍攝全球各地生物的影像必然會產生一些戲劇。這是一個幕後的探秘。
dd80fd1d62,s3575,賽門·安斯特爾：解放,大膽、自省的喜劇演員西蒙·阿姆斯特爾深入挖掘自我，以獨特的脆弱姿態，在愛情、自我、親密關係和阿亞胡斯卡等主題上進行單口相聲表演。
9827183cd5,s3576,45轉,在1960年代的馬德里，音樂製作人吉列爾莫·羅哈斯在新晉歌手羅伯特和聰明的製作人瑪麗貝爾的幫助下，推出了一個搖滾樂品牌。
fb65761706,s3577,阿帕契：卡洛斯·特维斯的一生,這部刻畫卡洛斯·特維斯生活的影集，描述他在阿根廷弗爾特·阿帕奇貧困惡劣的環境中崛起成為足球明星的過程。
bfdda8b706,s3578,超越我們,一個快要破裂的家庭成為一個尖端機器人的主人，這個機器人被一家公司、殺人案調查人員和恐怖分子所追尋。
c657a5da31,s3579,診斷,《Dr. Lisa Sanders 醫生透過她在紐約時報雜誌專欄的經驗，為神秘和罕見的疾病招集群眾協助診斷，製作成紀錄片系列。》
b4da8f2efe,s3580,綠色邊境,一位年輕的波哥大籍警探被牽扯到叢林中調查四起女性命案，她發現了神秘力量、邪惡陰謀和自己真正的身世。
c552ba6d86,s3581,侵略者金-花粉入侵,當Zim再次出現，展開他邪惡外星計劃征服地球的下一階段時，他的宿敵迪布·膜膜決定要最終揭露他的真面目。
8d35d38a0c,s3582,心理追凶,在1970年代後期，兩名FBI特工通過深入研究殺人心理學，不安地接近那些極度真實的怪物，擴展了犯罪科學。
eae72def4b,s3583,無私的代價,一位奄奄一息的大亨將他的意識移植到一個健康年輕男子的身體裡，卻發現這個身體的來源令人困擾。
b28f4aa966,s3584,六胞胎,一位即將成為父親的男子得知自己其實是一名六胞胎，他展開一段瘋狂的旅程，尋找失散已久的家人。馬龍·韋恩斯飾演所有六個兄弟。
5a41eb4ef2,s3585,超能怪獸返校日,《超級怪獸》歡迎維達來到皮奇福克松林的新家，帶她去他們最喜歡的地方巡遊，然後幫助她度過第一天上學的新環境。
a66fe41341,s3586,全職高手,當一位精英遊戲玩家被迫退出他的職業隊伍時，他成為一家網吧的經理並重新塑造自己，以重返線上榮耀。
f03d219995,s3587,小瑞士,在巴斯克地區一個小鎮發現了威廉·泰爾的兒子的墳墓，這激起了村裡脾氣古怪的村民爭取瑞士併吞的動力。
4aec582146,s3588,第八個受害者,在畢爾巴奧發生恐怖攻擊，造成七人死亡，擊垮了疑似聖戰分子的生活，也使他周圍的每個人都陷入了信任危機。
91a5003805,s3589,炮火好友,不朽的逃亡者費利大哥和他的變形粉紅卡迪拉克加入一位樂天知命的友誼機器人，一同尋找一位失蹤王子的任務中。
d34bef9f19,s3590,神聖遊戲,在他們過去的聯繫中，一位誠實的警察找到了一個逃犯幫派老大，他神秘的警告激勵這位警官展開一場拯救孟買免於災難的追尋之旅。
e969177e03,s3591,直到死亡將我們分開,基於 MirrorFiction 的假想短篇故事，這部科幻驚悚影集深入探討我們最深的慾望和最黑暗的恐懼。
353a086495,s3592,惠德森·努内斯：成年,巴西YouTube明星Whindersson Nunes在一系列充滿趣味的故事和奇特歌曲中重溯自己的謙虛開端以及更多故事。
0c5e0576d8,s3593,快樂監獄,這所菲律賓監獄因一支引起網絡瘋傳的麥可傑克遜舞蹈影片而聞名，現在由一名前囚犯管理，引發爭議和批評。
cb3ace6ee5,s3594,鏡中人,一位有志成為飛行員的女性，在從虐待男友的硫酸襲擊中幸存後，奮戰未來，追求正義。
4148b3f1f4,s3595,90毫升,四個朋友在他們的公寓大樓遇到一名新女性，她鼓勵他們勇敢展現自己的狂野一面，從而改變了他們的生活。
6332485584,s3596,卡倫·馮·莫格：不倒翁,健美運動員和兩屆世界先生卡倫·馮摩格回顧了他的成名之路，以及從嚴重受傷中重新站起來的鬥爭。
46bbb3571c,s3597,全副武裝,這部紀錄片講述了2010年兩名學生被誣陷為罪犯並被墨西哥軍方殺害的爭議事件。
8784b25eec,s3598,弒神騎士,十五年後，十字軍戰敗告終，一位退伍騎士成為他的團隊巴黎聖殿的大師，並發現了令人震驚的秘密。
bad2c614ab,s3599,DC 超級女英雄学院,作為大都會高中的學生，超級少年們神奇女俠、超女、蜜蜂女、蝙蝠女、莎珊娜和綠光戰士一起打擊犯罪、應對功課和迷戀。
8afd4383b0,s3600,柯林·奎恩：紅州藍州,喜劇演員柯林·奎因在這部影集中指出左派和右派的虛偽，在這部特別節目中，他以他充滿政治色彩的布魯道威劇場表演為基礎。
99a8607757,s3601,華麗搏擊,在1980年代的洛杉磯，一群不合群的人將自己重新塑造成了美麗女摔角手。這是一部由《女子監獄》團隊製作的喜劇影集。
258769b392,s3602,我是一具惡屍,一位變成殭屍的醫學生試著透過在停屍間吃腦來保持人性，並發現自己具有解決犯罪案件的神奇新能力。
9cd3948b56,s3603,我不知道該告訴你在哪裡，親愛的。,一對夫妻在孟買的一個晚上逐漸惡化的尖銳互動，讓他們的關係變得很緊張，幾乎要在破碎的邊緣崩潰。
4d001743f5,s3604,洛克的現代生活：靜電衝擊,在太空呆了20年後，Rocko努力適應21世紀的O市生活，並使自己的使命成為將他最喜歡的節目重新上映。
56aef0b802,s3605,共鳴,三個在聖保羅貧民窟生活的青少年追尋他們的夢想，同時在音樂、毒品和宗教的世界中保持友誼。
b44719deb9,s3606,這個家族,一個神秘的保守基督教團體，被稱為「家庭」，在華盛頓特區擁有巨大的影響力，追求其全球企圖心。
495f4daaa9,s3607,壞傢伙,一名刑警被重新委任以根除城市中最嚴重的犯罪，他要求釋放三名囚犯，以求助於他們協助捕捉罪犯。
d703c2d8b2,s3608,金錢游戲,美麗的高階助理Zeina不情願地與自信的Tarek合作，追逐一張價值100萬美元的不可捉摸的美元鈔票。
fd3a67ff86,s3609,處女情緣,在立誓要保持貞潔直到結婚的情況下，珍妮·維拉努瓦發現自己懷孕了，這是由於一次醫療失誤，她必須重新思考她的未來。
dc4406b708,s3610,一起吃飯吧 2,兩個小學同學在長大後搬到隔壁成為鄰居，他們發現他們的關係一直以來都是由食物所定義的。
b0efdfeb4c,s3611,一起吃飯,在鄰居的幫助下，一位離婚的女性居住在一個獨居公寓大樓中，學會了在獨居生活和健康飲食之間取得平衡。
507db58bf1,s3612,迷失者,只憑著一張通用教育發展證書和圍棋的策略，一個辦公室實習生被拋入了企業世界的冷酷現實中。
381314e992,s3613,我的冤鬼老師,被一位色慾高漲的處女鬼附身後，一位膽小的助理廚師變得自信而好色，引起一位傲慢的烹飪明星的注意。
408dc021c4,s3614,請回答1994,一群來自韓國不同地區的大學生在首爾的一間寄宿家庭，從完全陌生的人變成一個大家庭。
f0189bc490,s3615,回答我1997,Shi Won在十幾歲時迷戀一個男子樂團。現在33歲的Shi Won和她的朋友們在學校聚會即將來臨之際，他們正重溫他們的回憶。
ec0c9030ba,s3616,五行俠,一位不起眼的舊金山廚師成為最新一代被選中的刺客，負責將神秘的武力保護在正確的手中。
44316ce639,s3617,報復,一名女性被指控殺害她的情人，一位知名律師受雇辯護 - 但他們越是試圖解開真相，事情就變得越複雜。
4bbe05a356,s3618,西奧·范：無惡意,南方風情的西奧·馮提供了一個扭曲的故事，講述他的約會失誤、與布萊德·彼特的相遇、追逐逃犯黑猩猩等等。
04c70bfd1f,s3619,瘋狂美麗你,一位叛逆的女兒陪同母親參加醫療任務，她愛上了被安排做她監護人的英俊政治家的兒子。
986aca9571,s3620,我是布倫特·莫林,在這個機智的獨角戲中，布倫特·莫林用具感染力的笑聲描述了青春期的煩惱、帥哥的問題，以及一個女孩因為一個魔術師而把他給甩了。
e9600b2a68,s3621,吉姆·傑佛瑞斯：光天化日,這部來自澳大利亞喜劇演員吉姆·傑弗里斯的節目裡沒有一樣是神聖的，無論是他的孩子的母親、演員面試殘障人士，還是槍支控制。
6bc6a81263,s3622,瘋狂喜劇,一名類固醇販子解釋了他如何從一名無牌抗衰老專家成為棒球歷史上最大醜聞的領導者。
26a8c17d62,s3623,塞巴斯汀‧馬尼斯卡爾科：你幹嘛要這樣做,塞巴斯蒂安·曼尼斯卡爾科在傳奇的比肯劇院進行了一次豐富多彩的獨角喜劇，內容涉及全食超市、家庭綽號和躲避討厭的鄰居。
609eaf1eb6,s3624,探索動畫世界,什麼是動畫？通過與這個令人激動的類型的知名大師深入探討，這個節奏快的偷窺幕後試圖找到答案。
258bb45535,s3625,頑劣一家,一個家庭的生活因一名十幾歲的詐騙少女出現在他們家門口而被顛倒。她聲稱自己是他們的遠親，使得一切都陷入了混亂之中。
db79d277f0,s3626,永遠沒有人知道,一位母親和她年幼的兒子逃進他們自己的想像世界，逃避他們在墨西哥鄉村的現實生活。
b71111fab1,s3627,不適任者,在美國生活多年後，一個十幾歲的女孩搬回荷蘭，很快就被學校裡的流行團體指責為格格不入的人。
acfcef6c59,s3628,籃球無所不在,跟隨亞利桑那州納瓦霍國家的金爾高中籃球隊，他們渴望贏得州冠軍，為他們偏遠社區帶來驕傲。
87540f4a05,s3629,莉亞與我,在尋找治療絕症的方法時，最好朋友莉亞和卡蜜兒一起前往拉丁美洲，探索療癒的觀念。
6f8a3303c9,s3630,別處母親,在母親節感到被遺忘後，三位好友離開郊區，駕車前往紐約市，給他們的成年兒子一個驚喜。
8749b3370e,s3631,義憤風暴2,當一家化工廠惡劣的條件導致悲劇發生時，一名員工帶領抗議活動，抗議公司冷酷的老闆和當地政客。
a28001c2d2,s3632,曼努,一位畫家和他的崇拜者之間的關係在謀殺和復仇的背景下逐漸展開，成為一場抽象、扭曲且充滿驚奇的捉迷藏遊戲。
c16559d0d4,s3633,不眠社會：夜盲症,在她的孩子去世後，一名悲痛的女性努力尋找平靜，直到一名神秘男孩出現，宣稱自己是她轉世的兒子。
895803ab49,s3634,父母萬萬歲,奧黛麗，一位兩個月大寶寶的母親，加入了一個新父母支持小組，她在那裡結識了一些面臨各種挑戰和生活變化的古怪朋友。
33de020fe9,s3635,紅海潛水度假村,臥底特工們開設一家假旅館，接待真正的遊客，作為幫助走私數以千計的埃塞俄比亞難民到安全地帶的掩護。靈感來自真實事件。
9486a7d5f7,s3636,惠特尼・康明斯：我可以摸嗎？,在她的第四部單口喜劇特別節目中，惠特尼·坎明斯回到她的家鄉華盛頓特區，並對現代女性主義、科技等進行即興表演。
4724bce674,s3637,永遠十二岁,雷吉的狂野想像力打開了一個奇異而美妙的世界，在這裡她可以做自己，逃避成長的壓力。
8528c54094,s3638,潮男,一位年輕的司機在人生的十字路口上，帶著一對顧客遊覽巴塞隆納，並捲入他們神秘任務中。
2286d35ec9,s3639,神秘殺機,一名學生的自殺震撼了一所女子天主教學校，一位有預知能力的輔導顧問依靠一個鬼魂揭露修道院過去的虐待歷史。
1679f118fa,s3640,球球女孩,被困在樹林中，並受到扭曲獵人的注視，一支女子排球隊展開了她們人生中最危險的比賽。
8633ed1da0,s3641,我的初戀情人,因為各種個人原因，一群尹泰吾的朋友搬進他的房子，他們在這裡體驗愛情、友情，以及一切之間的事情。
9a21750f75,s3642,子嗣,在這部心理驚悚片中，畫家羅倫佐的生活開始失控，因為他擔心妻子試圖讓他與他們的嬰兒兒子隔離。
4d1ea023c6,s3643,另一顆星球,當一個巨大的外星人物品降落在地球上後，尼科·布雷金里奇帶領一個星際任務，追蹤它的來源並進行第一次接觸。
59f7c9e8d3,s3644,偷影者: 社群的黑暗面,探索一家名為劍橋分析的數據公司在2016年美國總統大選後如何成為社交媒體黑暗面的象徵。
a537860756,s3645,超級毛毛蟲隊長,在這部以披頭四名曲為背景音樂的影集中，五隻友善的小蟲從自家後院安全的環境中學習到許多關於周遭世界的重要課題。
94eff1ecc6,s3646,休利：異端者,D.L. Hughley在費城的狂飆單口喜劇中，談論熱門政治議題、名人丑聞、母親的嚴厲愛等。
7997301b1f,s3647,翻譯結果為：戴米特瑞·馬丁：過度思考者,身為一個以獨特的短句和畫作聞名的喜劇演員，德米特里·馬丁思考著甜甜圈洞、狗、運動酒吧、字母中最具攻擊性的字母等等。
ab1f9340f7,s3648,慾火焚身,在一場高速追逐中造成一名女孩死亡後，一名堅毅的警官感到內疚，追捕那位引發致命車禍的犯罪老大。
e9bb3ffb12,s3649,點金手,一名債務收購人接管了一群女星的管理工作，因為她們的經紀人拖欠了貸款，但很快他發現自己陷入了困境。
0f5ace8445,s3650,千機變II,一位女皇統治著一片土地，男性都屈從於女性。但一個預言揭示了一個男孩將成為國王，並恢復男性統治。
544599c1ad,s3651,雙子神偷使命,為了取回被盜的治療珠，一對爭吵不休的雙胞胎姐妹必須對抗一整個對手雙胞胎幫派。
fcf5892818,s3652,性感中央,在香港繁華的中心，五名年輕女性正面對背叛、未被回報的愛以及其他關於內心的事務。
c05445aee1,s3653,唉，我的媽！,當她與母親關係疏離的母親突然過世時，一名女性必須遵循遺囑中古怪的指示，才能夠獲得重要的遺產。
63b46a4399,s3654,《開車去喝咖啡的喜劇演員》,傑瑞·賽恩菲爾德的流動脫口秀將咖啡、笑聲和復古汽車結合在一起，成為一次充滿趣味和咖啡因的探險，邀請了喜劇界最尖銳的頭腦。
7d9e11739e,s3655,超級褲子俠大冒險,四年級的好朋友喬治和哈洛德共同喜愛惡作劇和漫畫書，他們還把校長變成穿著內衣的超級英雄。
880391a84a,s3656,打字機,三個年輕在果阿的朋友計畫要搜尋一個老別墅尋找鬼魂，但當新家庭搬進來時，房子的埋藏過去以令人毛骨悚然的方式再次浮現。
ddaec920c5,s3657,新手歷史學家具海榮,自由奔放的具海榮聽聞朝鮮王朝有一個供女性歷史學家的政府職位後，踏上了新的史學之路。
84eee9f405,s3658,秘密痴迷,詹妮弗在一次嚴重攻擊後醒來時失去了記憶，她的丈夫全心照顧她。然而她很快意識到這場危險還沒有結束。
b761df7cc4,s3659,瑪莉,一位不拘一格的警察在嘗試維持秩序的過程中，與一群惡棍對峙，這是他被派駐的偏遠村莊。
acb145a9ed,s3660,粉紅熱狗,《粉紅熱狗》看到一切的美好，包括自己是一條熱狗出生。帶著他的摯友一起，這個小熱狗開始享受生活。
9fc439c436,s3661,暗戀的結局,一段複雜、單方面的秘密吸引力在一個溫和的學生和她英俊的同學的生活中掀起漣漪。
1cdfa86e4a,s3662,柏克達,一位有志成為舞者的女子陪伴她的末期病母最後一次公路之旅，這段旅程時而拉緊、時而加強了她們交織複雜的關係。
2bcf595482,s3663,弗蘭肯斯坦的怪物的怪物，弗蘭肯斯坦,當演員大衛·哈伯（David Harbour）發現其父親在電視上播出的文學經典舞台劇的失落錄影帶時，他揭露了令人震驚的家族秘密。
4593de1aae,s3664,天使節拍,在一所通往來世的中途之家高中裡，一名青少年被捲入為在這個煉獄世界中的人爭取權利的戰鬥中。
7a9f5cd1ce,s3665,我們仍未知道那天所看見的花名。,一名青少年被一位老朋友的靈魂所困擾，召集童年俱樂部的其他成員來幫助實現女孩的最後願望。
a709976997,s3666,神食者,一個對傳統武器無效的敵人導致文明崩潰，人類唯一的希望在於一種新的生物武器：神餐刀。
9f1638b91f,s3667,碧藍幻想 後篇,在一個島嶼漂浮在天空的世界裡，Gran遇到了一個神秘的女孩，她因為能召喚原始獸而被厄斯特帝國通緝。
726b5433b3,s3668,特曼王國：亞卡迪亞傳奇,在坠毁在地球后，兩名王室青少年外星人在逃亡中努力融入人類社會，並躲避星際賞金獵人。
c3f38c2aa6,s3669,尋找失落的時光,希望能夠與垂危的朋友團聚，兩位多年的好友重新實現他們從西班牙到馬利的沙漠公路之旅，並帶上他的疏離女兒。
26201662e1,s3670,獎勵家庭,一對新夫妻、他們的前任以及他們的子女在這部瑞典悲劇喜劇中，面對著融合家庭生活的情感挑戰和棘手的後勤安排。
1633e61573,s3671,最後的城市,在逆時序展開的反烏托邦故事中，一個過去曲折的男人報復那些幾十年前冤枉他的人。
2f6faa5c75,s3672,極致婚約,一對已訂婚的情侶環遊世界一年，探索不同文化中的婚姻習俗。這段旅程會讓他們更親近，還是拉開彼此的距離呢？
0bd920d19d,s3673,綁架史黛拉,被從街上擄走並索要贖金，一名被綁緊並塞住嘴的女人利用她有限的能力來破壞兩名蒙面綁匪精心設計的計劃。
f55b428db2,s3674,春夜一人,當李貞仁和劉志鎬相遇時，發生了一些意想不到的事情。或許只是春天的氣息籠罩著一切，一切皆有可能。
d3966bf952,s3675,霹靂神州之龍戰,在武林中的動盪不安之際，邪龍的八大奇蹟釋放出黑暗力量，誰將成為新的武俠傳奇？
5da3010f38,s3676,全面通緝,為了拯救他懷孕的妻子，一名急診室護士不情願地與一名受傷的殺人嫌犯合作，與時間和叛逆警察展開競賽。
9e9bc41d79,s3677,牛奶體系,農民、科學家和業內人士深入探討全球乳製品生產的隱藏成本和後果，並提出可能的解決方案。
739edf6447,s3678,真實音樂,True和她的朋友們以現代音樂錄影帶的方式演繹經典童謠，帶來甜蜜又愚蠢的節奏。
a231af11ed,s3679,帕奇斯：紀錄片,影集介紹了Parchís，這個由唱片公司打造的西班牙男女樂團在80年代取得了空前成功，他們的歌曲常進入排行榜前十名，還拍攝了熱門電影。
698cad1d21,s3680,艾齊·安薩里：現在就是時候,在由斯派克·琼斯導演的喜劇特輯中，阿齊茲·安薩里分享了深刻的個人見解，以及對於覺醒、家庭和社會氛圍的滑稽見解。
782a0ce1ad,s3681,自由馳騁,一名來自洛杉磯的15歲少女，在英格蘭海岸外的一座島上度過暑假，與一匹神秘的馬建立了情感。
d3cb5c3a84,s3682,河流，最偉大的永遠,深入體驗阿根廷足球隊河床足球會悠久的歷史亮點，從早期的發展到重大的勝利。
822d0913cf,s3683,白蛇傳,在這部對經典故事的新詮釋中，一個古老的蛇精靈變身為一名美麗的女子，並愛上了一位對她真正身分一無所知的醫生。
0eff1bc91f,s3684,克麗斯汀,在這部短紀錄片中，37歲的Cristina勇敢地與癌症作鬥爭，同時盡一切努力鼓勵他人活在當下。
1cb24c5568,s3685,賭博狂之深慾城,蕉徑夢子進入百花王子學院就讀，學生們以賭博贏得的金錢和名聲來排名，頂尖者可獲得名利。
da0f6075de,s3686,怪奇物語,當一名年輕男孩消失時，一個小鎮揭開了一個涉及秘密實驗、可怕的超自然力量和一個奇怪小女孩的神秘。
8f48b827f7,s3687,最後的沙皇,在20世紀初期，社會動盪席捲俄羅斯，沙皇尼古拉斯二世抗拒改變，引發了一場革命，結束了一個王朝。
